Date,Benzene,Toluene,NO,NO2,NOx,PM2.5,PM10,RH,WS,WD,Ozone
01-01-2016 00:00,3.11,6.98,372.96,135.81,619.65,360.81,750.91,53.72,0.55,188.51,14.74
02-01-2016 00:00,1.77,2.60,161.81,111.45,320.25,327.92,616.04,50.82,0.81,198.27,18.88
03-01-2016 00:00,2.22,3.54,335.01,129.56,565.62,341.32,651.71,55.87,0.96,251.82,15.67
04-01-2016 00:00,4.58,11.36,463.67,149.34,764.87,480.07,692.40,55.63,0.77,160.64,30.63
05-01-2016 00:00,3.21,11.44,308.38,136.74,542.97,433.35,847.84,55.46,0.95,144.11,32.07
06-01-2016 00:00,2.48,6.56,237.95,114.73,427.65,371.80,736.17,60.19,1.19,125.88,29.24
07-01-2016 00:00,2.95,7.48,248.53,112.20,439.37,468.02,743.11,65.44,0.63,157.13,27.80
08-01-2016 00:00,2.28,3.87,210.46,95.40,372.32,519.59,727.23,67.18,1.11,237.73,12.01
09-01-2016 00:00,0.73,0.88,152.07,85.53,283.75,169.49,480.58,52.49,1.86,277.08,14.09
10-01-2016 00:00,1.28,0.96,266.47,108.87,460.90,281.57,520.17,57.44,0.95,209.68,15.28
11-01-2016 00:00,1.81,6.17,402.66,125.43,660.79,413.43,681.95,59.57,0.62,182.47,46.76
12-01-2016 00:00,1.33,5.92,167.02,93.23,311.15,286.47,565.30,58.90,1.60,97.37,28.45
13-01-2016 00:00,0.78,1.37,63.01,81.97,159.11,313.12,510.53,63.89,1.76,167.47,14.99
14-01-2016 00:00,0.58,0.61,98.32,69.38,196.07,259.66,479.88,70.58,0.95,246.92,10.68
15-01-2016 00:00,0.40,0.60,98.97,59.21,187.85,182.75,345.29,70.73,1.31,280.16,10.86
16-01-2016 00:00,0.30,0.45,76.11,60.58,157.91,143.24,298.58,65.19,1.68,281.50,13.60
17-01-2016 00:00,0.56,0.65,81.00,69.04,172.13,200.17,387.12,61.20,1.15,151.00,15.08
18-01-2016 00:00,1.30,1.73,297.95,98.40,494.56,338.49,667.74,65.16,0.55,197.60,14.04
19-01-2016 00:00,0.71,0.86,105.45,67.53,203.96,322.07,566.42,76.73,0.70,241.41,9.67
20-01-2016 00:00,0.42,0.58,89.45,73.97,188.10,307.60,534.76,71.41,0.97,240.90,10.60
21-01-2016 00:00,0.50,0.60,85.09,69.92,178.48,234.43,422.13,65.68,1.18,230.72,11.65
22-01-2016 00:00,10.11,17.33,66.82,73.79,157.00,301.62,467.76,71.68,1.34,118.56,13.47
23-01-2016 00:00,37.35,105.70,120.91,68.23,225.91,361.85,551.53,67.47,1.03,131.08,15.65
24-01-2016 00:00,39.61,59.48,120.91,68.23,225.91,388.78,585.28,74.05,0.81,235.00,10.72
25-01-2016 00:00,31.00,54.30,87.99,111.58,219.59,276.25,509.35,64.42,1.01,225.68,10.79
26-01-2016 00:00,31.33,47.21,58.77,79.47,151.06,376.13,569.99,67.12,1.24,115.95,12.55
27-01-2016 00:00,35.19,109.93,167.38,98.27,316.13,332.50,533.48,60.57,1.02,120.10,15.12
28-01-2016 00:00,41.92,97.78,273.61,121.51,481.88,351.51,650.67,56.56,0.85,226.03,10.47
29-01-2016 00:00,49.49,141.59,328.95,124.40,560.06,392.75,765.35,57.49,0.73,186.34,10.60
30-01-2016 00:00,40.58,111.65,283.89,116.92,491.85,348.40,573.03,60.68,0.88,182.10,22.04
31-01-2016 00:00,40.58,111.65,283.89,116.92,491.85,348.40,573.03,60.68,0.88,182.10,22.04
01-02-2016 00:00,40.58,111.65,283.89,116.92,491.85,348.40,573.03,60.68,0.88,182.10,22.04
02-02-2016 00:00,40.58,111.65,283.89,116.92,491.85,348.40,573.03,60.68,0.88,182.10,22.04
03-02-2016 00:00,28.75,51.72,109.53,98.65,237.32,113.95,275.70,45.97,1.64,286.31,12.04
04-02-2016 00:00,26.14,49.69,206.90,98.84,370.65,144.67,372.20,42.74,1.40,270.06,31.00
05-02-2016 00:00,41.05,83.43,301.42,116.80,510.33,262.94,448.60,45.72,0.84,249.65,26.86
06-02-2016 00:00,57.80,186.29,376.75,100.76,603.76,416.39,483.96,61.27,1.25,144.05,23.80
07-02-2016 00:00,19.04,26.07,41.71,60.87,111.21,168.67,254.58,58.73,1.30,169.65,16.84
08-02-2016 00:00,24.07,46.95,120.31,74.26,230.25,117.70,214.62,58.18,1.05,258.19,17.70
09-02-2016 00:00,29.59,62.63,178.80,100.26,334.00,172.17,275.99,56.22,1.06,273.51,21.71
10-02-2016 00:00,34.87,96.77,300.47,125.08,519.94,260.17,315.18,56.01,0.76,182.65,15.31
11-02-2016 00:00,25.58,129.41,107.19,91.28,227.68,218.93,288.25,51.85,1.67,121.45,23.27
12-02-2016 00:00,25.11,48.15,101.61,88.13,217.29,193.58,334.17,46.53,1.05,153.29,23.33
13-02-2016 00:00,19.51,30.47,52.40,65.20,129.61,147.24,320.35,39.44,1.90,184.68,16.97
14-02-2016 00:00,16.51,39.79,73.75,82.98,174.69,89.88,218.94,40.45,1.18,262.57,20.89
15-02-2016 00:00,20.55,36.77,67.42,76.28,160.04,123.71,202.04,47.33,1.03,241.00,19.62
16-02-2016 00:00,22.98,39.11,64.37,77.03,156.51,139.89,179.63,47.07,0.94,236.69,17.05
17-02-2016 00:00,25.17,50.96,73.05,90.50,180.39,131.88,212.35,43.74,0.99,237.22,19.11
18-02-2016 00:00,31.35,78.10,109.24,79.03,219.59,160.49,200.73,58.49,1.14,249.85,9.25
19-02-2016 00:00,35.32,76.13,129.94,82.58,250.99,211.15,294.32,56.33,0.88,248.26,8.90
20-02-2016 00:00,36.69,146.61,246.45,79.42,407.35,192.44,277.04,59.83,1.34,239.42,13.38
21-02-2016 00:00,12.98,26.29,67.89,55.13,141.76,69.52,268.11,42.68,2.77,283.31,47.70
22-02-2016 00:00,16.05,12.82,58.42,49.34,123.74,96.64,121.13,53.22,2.52,285.63,47.84
23-02-2016 00:00,16.05,12.82,58.42,49.34,123.74,96.64,121.13,53.22,2.52,285.63,47.84
24-02-2016 00:00,37.00,188.14,185.15,123.49,362.90,79.00,351.67,44.31,1.08,78.56,5.08
25-02-2016 00:00,22.85,58.93,92.03,79.33,196.36,166.81,286.64,42.26,1.97,105.77,66.33
26-02-2016 00:00,22.85,58.93,92.03,79.33,196.36,166.81,286.64,42.26,1.97,105.77,66.33
27-02-2016 00:00,22.85,58.93,92.03,79.33,196.36,166.81,286.64,42.26,1.97,105.77,66.33
28-02-2016 00:00,22.85,58.93,92.03,79.33,196.36,166.81,286.64,42.26,1.97,105.77,66.33
29-02-2016 00:00,26.38,100.23,172.63,96.26,321.53,161.77,286.64,43.03,1.16,133.60,35.27
01-03-2016 00:00,42.37,106.70,333.33,118.92,561.16,354.19,409.00,58.37,0.56,177.75,23.66
02-03-2016 00:00,49.65,240.82,382.34,131.71,639.48,295.66,516.12,46.04,0.50,130.35,14.16
03-03-2016 00:00,35.44,134.53,187.69,96.40,342.20,212.29,293.66,46.29,1.03,170.65,23.43
04-03-2016 00:00,35.44,134.53,187.69,96.40,342.20,212.29,293.66,46.29,1.03,170.65,23.43
05-03-2016 00:00,35.44,134.53,187.69,96.40,342.20,212.29,293.66,46.29,1.03,170.65,23.43
06-03-2016 00:00,22.07,25.58,34.79,49.82,91.87,104.93,164.73,59.28,1.24,204.63,12.79
07-03-2016 00:00,22.85,39.28,77.01,65.36,163.48,120.99,191.10,54.96,1.29,234.04,17.21
08-03-2016 00:00,15.88,28.11,83.69,63.55,170.81,80.18,165.60,51.10,1.60,283.15,20.63
09-03-2016 00:00,20.60,47.04,151.32,93.44,289.91,87.80,291.04,40.25,1.61,272.77,37.66
10-03-2016 00:00,35.09,57.12,202.72,108.77,373.89,235.62,425.53,55.66,0.88,263.19,17.05
11-03-2016 00:00,35.09,57.12,202.72,108.77,373.89,235.62,425.53,55.66,0.88,263.19,17.05
12-03-2016 00:00,35.09,57.12,202.72,108.77,373.89,235.62,425.53,55.66,0.88,263.19,17.05
13-03-2016 00:00,35.09,57.12,202.72,108.77,373.89,235.62,425.53,55.66,0.88,263.19,17.05
14-03-2016 00:00,35.09,57.12,202.72,108.77,373.89,235.62,425.53,55.66,0.88,263.19,17.05
15-03-2016 00:00,35.09,57.12,202.72,108.77,373.89,235.62,425.53,55.66,0.88,263.19,17.05
16-03-2016 00:00,16.85,39.39,124.71,81.61,243.05,62.29,273.55,33.29,2.12,279.76,33.76
17-03-2016 00:00,20.43,37.88,58.04,72.77,144.07,92.01,193.10,42.93,1.70,168.93,43.50
18-03-2016 00:00,20.43,37.88,58.04,72.77,144.07,92.01,193.10,42.93,1.70,168.93,43.50
19-03-2016 00:00,20.43,37.88,58.04,72.77,144.07,92.01,193.10,42.93,1.70,168.93,43.50
20-03-2016 00:00,15.92,47.05,42.88,74.63,125.08,83.55,240.03,38.61,1.54,211.50,30.75
21-03-2016 00:00,13.04,24.55,62.56,49.49,129.73,66.11,209.79,41.43,2.24,260.95,29.68
22-03-2016 00:00,8.57,14.96,22.12,38.68,64.66,46.74,308.58,28.80,3.86,285.14,75.32
23-03-2016 00:00,14.05,28.75,80.56,82.32,183.46,58.74,260.30,22.60,2.28,273.62,43.81
24-03-2016 00:00,14.05,28.75,80.56,82.32,183.46,58.74,260.30,22.60,2.28,273.62,43.81
25-03-2016 00:00,15.72,28.72,4.00,47.13,47.16,85.84,282.93,25.77,3.00,98.26,26.02
26-03-2016 00:00,17.04,44.37,100.43,66.41,196.30,49.98,226.03,43.44,2.05,271.03,13.13
27-03-2016 00:00,17.04,44.37,100.43,66.41,196.30,49.98,226.03,43.44,2.05,271.03,13.13
28-03-2016 00:00,15.85,35.08,75.42,80.36,174.52,55.29,203.17,25.85,2.01,278.29,27.90
29-03-2016 00:00,20.09,30.11,129.46,80.43,248.42,116.00,236.84,41.06,1.57,280.20,17.02
30-03-2016 00:00,14.50,29.76,66.32,100.54,180.12,66.17,223.15,19.80,1.73,266.06,29.44
31-03-2016 00:00,14.50,29.76,66.32,100.54,180.12,66.17,223.15,19.80,1.73,266.06,29.44
01-04-2016 00:00,14.50,29.76,66.32,100.54,180.12,66.17,223.15,19.80,1.73,266.06,29.44
02-04-2016 00:00,14.50,29.76,66.32,100.54,180.12,66.17,223.15,19.80,1.73,266.06,29.44
03-04-2016 00:00,21.86,49.15,150.93,100.30,295.47,130.57,331.83,32.40,1.40,180.37,18.94
04-04-2016 00:00,34.07,66.21,311.95,86.16,502.79,185.15,504.46,37.97,0.76,233.19,19.14
05-04-2016 00:00,34.07,66.21,311.95,86.16,502.79,185.15,504.46,37.97,0.76,233.19,19.14
06-04-2016 00:00,16.61,103.73,53.40,87.08,150.49,73.53,227.25,21.69,1.64,134.02,37.23
07-04-2016 00:00,24.37,63.43,144.64,86.51,274.65,145.41,376.15,33.04,1.85,225.75,17.67
08-04-2016 00:00,23.21,57.11,60.18,76.90,150.68,107.12,225.77,29.40,1.51,134.46,23.36
09-04-2016 00:00,45.75,61.40,128.17,97.76,262.06,275.11,301.61,24.89,1.32,198.38,26.85
10-04-2016 00:00,22.52,36.64,98.85,78.46,204.89,179.78,172.33,24.10,1.38,224.39,22.85
11-04-2016 00:00,16.16,24.51,54.64,50.98,119.96,69.18,294.51,30.36,2.88,261.96,18.85
12-04-2016 00:00,10.16,16.94,75.00,64.48,159.91,55.28,299.65,28.88,3.24,283.72,23.76
13-04-2016 00:00,9.62,17.79,102.53,73.55,205.65,65.36,330.14,25.09,3.01,285.33,24.72
14-04-2016 00:00,14.02,28.55,183.83,96.89,334.24,116.47,304.19,22.14,2.23,270.99,24.42
15-04-2016 00:00,25.10,50.73,260.18,112.07,455.43,215.29,412.73,22.81,1.72,260.71,22.15
16-04-2016 00:00,25.10,50.73,260.18,112.07,455.43,215.29,412.73,22.81,1.72,260.71,22.15
17-04-2016 00:00,11.85,25.83,195.85,97.36,354.22,132.14,403.63,21.71,0.83,233.66,22.15
18-04-2016 00:00,15.29,33.19,121.00,78.94,235.39,121.37,342.39,26.87,1.79,244.64,10.86
19-04-2016 00:00,21.95,57.47,76.52,86.26,181.32,153.45,380.12,28.81,1.47,156.48,15.62
20-04-2016 00:00,21.50,33.70,107.70,83.06,221.05,131.44,432.05,22.93,2.65,273.57,17.77
21-04-2016 00:00,9.58,14.29,73.02,66.22,158.71,75.79,405.99,20.77,3.83,287.05,31.03
22-04-2016 00:00,9.58,14.29,73.02,66.22,158.71,75.79,405.99,20.77,3.83,287.05,31.03
23-04-2016 00:00,9.58,14.29,73.02,66.22,158.71,75.79,405.99,20.77,3.83,287.05,31.03
24-04-2016 00:00,2.23,7.28,67.76,69.19,154.97,39.13,292.67,6.57,3.26,276.30,120.77
25-04-2016 00:00,11.77,60.50,280.76,140.84,502.08,118.55,392.84,10.15,1.72,217.84,62.93
26-04-2016 00:00,17.71,52.07,272.79,140.55,497.91,212.23,526.90,15.12,1.04,199.87,54.93
27-04-2016 00:00,26.68,94.39,462.57,171.77,748.20,309.90,811.95,20.28,0.97,206.09,60.53
28-04-2016 00:00,18.75,43.05,190.85,125.60,372.54,263.81,580.17,16.96,1.69,226.21,46.48
29-04-2016 00:00,16.50,31.03,232.29,134.65,437.19,242.55,645.28,15.95,1.65,217.05,44.33
30-04-2016 00:00,16.50,31.03,232.29,134.65,437.19,242.55,645.28,15.95,1.65,217.05,44.33
01-05-2016 00:00,16.50,31.03,232.29,134.65,437.19,242.55,645.28,15.95,1.65,217.05,44.33
02-05-2016 00:00,16.50,31.03,232.29,134.65,437.19,242.55,645.28,15.95,1.65,217.05,44.33
03-05-2016 00:00,12.47,35.85,33.92,89.73,126.18,163.79,492.94,26.52,2.64,136.85,27.55
04-05-2016 00:00,16.31,51.25,36.31,69.89,111.84,96.97,428.26,30.56,2.65,127.51,13.68
05-05-2016 00:00,9.09,45.12,32.85,56.07,94.79,60.68,350.81,41.18,3.65,135.28,15.26
06-05-2016 00:00,16.62,51.51,51.86,79.43,141.60,64.67,302.13,33.03,1.75,147.09,16.54
07-05-2016 00:00,19.40,44.24,47.55,92.11,146.90,107.00,403.56,30.64,1.82,157.02,27.46
08-05-2016 00:00,17.51,39.21,9.12,60.64,66.48,95.79,356.10,34.24,2.94,95.62,22.84
09-05-2016 00:00,11.26,22.89,3.61,45.54,45.51,77.05,279.06,39.74,3.96,95.73,23.51
10-05-2016 00:00,12.98,58.67,9.73,56.74,63.85,76.78,330.21,36.76,3.79,96.06,21.31
11-05-2016 00:00,10.51,50.13,16.55,65.37,80.83,64.33,191.90,45.93,2.67,115.61,26.43
12-05-2016 00:00,16.60,63.49,44.19,95.99,145.82,115.28,491.02,40.47,1.37,172.95,27.71
13-05-2016 00:00,23.08,72.90,136.09,91.87,267.80,130.14,528.59,35.52,1.53,191.10,41.01
14-05-2016 00:00,19.75,62.25,135.66,96.61,271.33,140.07,498.35,30.63,1.10,171.12,39.60
15-05-2016 00:00,18.06,45.02,116.68,87.45,237.25,140.59,563.32,22.31,1.23,172.83,38.49
16-05-2016 00:00,11.30,22.07,133.36,98.49,269.97,120.10,522.51,19.30,1.71,247.11,23.56
17-05-2016 00:00,10.17,20.88,107.34,84.05,221.41,89.42,510.11,19.02,2.00,266.97,29.81
18-05-2016 00:00,12.79,31.16,120.83,108.93,262.07,120.38,521.83,19.34,1.62,216.32,60.39
19-05-2016 00:00,8.25,18.12,7.74,57.53,61.83,86.54,349.35,35.92,3.81,93.83,22.24
20-05-2016 00:00,6.27,20.48,9.03,46.29,53.49,68.28,299.42,43.74,3.85,111.60,23.23
21-05-2016 00:00,5.05,9.42,5.95,32.65,37.21,64.06,421.31,46.38,4.19,102.12,23.14
22-05-2016 00:00,5.05,9.42,5.95,32.65,37.21,64.06,421.31,46.38,4.19,102.12,23.14
23-05-2016 00:00,5.05,9.42,5.95,32.65,37.21,64.06,421.31,46.38,4.19,102.12,23.14
24-05-2016 00:00,5.05,9.42,5.95,32.65,37.21,64.06,421.31,46.38,4.19,102.12,23.14
25-05-2016 00:00,5.05,9.42,5.95,32.65,37.21,64.06,421.31,46.38,4.19,102.12,23.14
26-05-2016 00:00,5.05,9.42,5.95,32.65,37.21,64.06,421.31,46.38,4.19,102.12,23.14
27-05-2016 00:00,5.05,9.42,5.95,32.65,37.21,64.06,421.31,46.38,4.19,102.12,23.14
28-05-2016 00:00,5.05,9.42,5.95,32.65,37.21,64.06,421.31,46.38,4.19,102.12,23.14
29-05-2016 00:00,5.05,9.42,5.95,32.65,37.21,64.06,421.31,46.38,4.19,102.12,23.14
30-05-2016 00:00,23.61,114.04,118.47,74.64,228.29,98.41,284.26,59.26,1.32,135.14,34.63
31-05-2016 00:00,15.63,60.21,76.19,78.46,173.93,136.63,455.09,50.93,1.57,173.26,28.88
01-06-2016 00:00,17.51,39.41,69.52,71.96,159.07,121.56,601.38,37.51,1.63,228.11,42.02
02-06-2016 00:00,17.97,40.93,132.24,78.20,250.33,129.37,672.20,30.88,1.92,266.55,37.06
03-06-2016 00:00,28.05,88.04,117.86,97.96,248.26,246.90,570.93,35.06,1.33,152.17,74.84
04-06-2016 00:00,20.38,70.57,37.14,79.11,121.20,275.86,485.60,35.11,1.98,142.44,67.01
05-06-2016 00:00,7.67,43.24,6.28,33.41,38.34,100.78,276.32,47.96,3.99,94.14,27.10
06-06-2016 00:00,9.19,50.96,13.73,51.33,64.48,132.36,319.73,43.06,3.49,99.59,28.80
07-06-2016 00:00,9.09,68.11,12.80,52.51,64.29,97.51,284.59,46.39,3.83,89.79,28.73
08-06-2016 00:00,11.25,60.61,7.87,59.08,63.39,78.25,235.55,41.32,3.33,90.58,17.40
09-06-2016 00:00,11.00,57.71,33.21,55.89,95.15,77.07,297.76,43.22,3.13,116.32,26.56
10-06-2016 00:00,13.75,49.18,53.41,63.84,129.82,87.75,408.48,38.09,2.35,143.24,17.23
11-06-2016 00:00,12.59,35.74,71.29,72.31,161.76,98.74,512.21,47.75,1.82,213.16,27.27
12-06-2016 00:00,11.14,28.98,99.69,74.33,202.37,109.66,683.49,36.71,1.57,260.08,17.90
13-06-2016 00:00,8.87,19.41,98.74,62.69,190.59,115.32,588.28,42.06,2.13,251.65,18.03
14-06-2016 00:00,8.63,22.69,95.01,59.50,182.81,72.41,416.16,53.22,2.28,242.65,17.78
15-06-2016 00:00,11.19,46.59,44.63,53.97,109.02,110.91,513.00,53.04,2.48,140.48,15.42
16-06-2016 00:00,5.72,39.91,12.03,38.17,50.44,48.04,161.61,54.95,3.91,97.65,21.06
17-06-2016 00:00,7.17,44.09,32.86,59.95,98.44,62.18,202.82,54.73,2.73,108.50,29.08
18-06-2016 00:00,6.24,27.95,8.35,36.24,43.69,59.34,201.84,53.80,3.92,94.31,17.13
19-06-2016 00:00,6.40,20.23,8.48,45.74,52.33,58.83,162.60,56.94,3.50,93.61,6.80
20-06-2016 00:00,8.08,33.39,20.48,50.70,73.15,53.49,134.86,64.94,3.11,95.70,8.65
21-06-2016 00:00,6.45,24.74,11.72,43.37,54.65,44.48,94.65,65.27,3.13,105.82,9.53
22-06-2016 00:00,6.75,31.05,14.57,45.43,60.38,55.59,176.55,61.74,2.95,106.39,22.81
23-06-2016 00:00,8.94,30.53,41.81,74.66,123.41,72.27,210.10,53.13,1.90,167.83,19.71
24-06-2016 00:00,9.58,32.18,63.82,71.28,150.65,123.26,640.76,45.97,1.80,213.58,24.35
25-06-2016 00:00,6.83,22.13,5.02,37.59,40.34,81.73,227.13,57.63,3.62,93.80,14.72
26-06-2016 00:00,6.79,23.14,5.52,33.89,37.73,64.90,150.69,60.01,3.55,95.98,14.60
27-06-2016 00:00,4.73,36.90,8.58,40.99,48.24,64.22,166.18,60.86,3.65,93.84,14.57
28-06-2016 00:00,5.38,54.15,35.25,56.55,98.52,54.30,168.94,64.94,2.41,116.23,36.82
29-06-2016 00:00,4.29,26.26,11.87,43.92,55.33,37.35,95.01,56.88,3.18,94.98,16.26
30-06-2016 00:00,5.58,33.95,23.22,49.47,75.77,53.72,185.60,55.18,2.43,118.67,15.95
01-07-2016 00:00,5.36,21.64,46.98,54.96,112.81,56.70,214.34,65.02,2.25,168.37,12.20
02-07-2016 00:00,6.85,34.61,57.82,63.77,135.80,46.53,210.51,69.44,1.65,161.70,34.46
03-07-2016 00:00,7.10,40.91,32.10,58.56,96.00,67.03,143.27,73.44,1.59,115.86,32.90
04-07-2016 00:00,5.63,27.57,42.04,60.44,111.27,51.79,139.39,68.35,1.48,128.52,44.53
05-07-2016 00:00,9.13,30.07,62.42,77.98,154.71,89.24,371.31,61.11,1.43,179.37,22.93
06-07-2016 00:00,6.01,20.28,38.22,46.08,93.09,68.28,221.31,64.83,2.47,137.50,16.30
07-07-2016 00:00,4.60,19.16,10.67,37.82,48.26,34.55,119.86,60.01,2.47,117.89,14.21
08-07-2016 00:00,6.58,23.29,28.62,50.58,83.92,47.45,136.37,64.39,1.91,127.12,12.91
09-07-2016 00:00,4.77,22.97,25.05,37.17,67.32,41.35,143.87,64.20,2.46,115.39,13.87
10-07-2016 00:00,6.78,33.21,35.42,56.17,98.39,56.45,160.64,62.62,1.52,138.23,12.68
11-07-2016 00:00,5.43,23.06,17.72,39.22,59.15,45.44,99.29,67.68,2.48,106.51,10.81
12-07-2016 00:00,9.60,51.83,53.44,25.75,95.69,51.44,85.29,72.63,1.87,144.72,12.25
13-07-2016 00:00,10.55,67.73,42.94,22.43,78.62,86.38,139.86,72.11,1.91,92.91,28.44
14-07-2016 00:00,10.55,67.73,42.94,22.43,78.62,86.38,139.86,72.11,1.91,92.91,28.44
15-07-2016 00:00,6.05,15.99,120.34,65.09,222.71,37.21,381.35,71.01,1.26,254.45,13.84
16-07-2016 00:00,6.54,23.79,81.57,43.68,149.89,36.28,56.71,81.77,1.21,219.05,14.45
17-07-2016 00:00,6.49,22.92,80.38,38.75,144.28,42.56,60.98,76.49,1.00,247.91,13.11
18-07-2016 00:00,8.88,25.92,83.81,38.91,148.99,41.54,159.76,73.56,1.12,256.02,14.65
19-07-2016 00:00,8.13,23.84,68.72,42.23,131.48,61.15,435.07,64.12,1.72,270.83,21.57
20-07-2016 00:00,6.70,20.01,125.11,65.14,228.87,78.49,604.98,58.92,1.60,271.57,20.78
21-07-2016 00:00,7.60,17.92,113.47,61.79,209.80,90.74,635.33,52.49,1.50,250.43,22.92
22-07-2016 00:00,5.43,40.33,45.17,51.73,107.78,64.91,276.67,62.27,2.59,135.81,31.37
23-07-2016 00:00,2.72,17.56,6.78,28.79,34.90,40.10,105.41,72.43,3.53,101.44,17.90
24-07-2016 00:00,8.83,29.82,24.66,74.51,100.80,68.78,213.58,65.71,1.64,119.48,32.58
25-07-2016 00:00,9.87,42.30,40.92,73.73,122.15,97.60,287.49,65.96,1.25,134.15,28.43
26-07-2016 00:00,6.00,36.43,18.40,46.12,66.67,63.10,134.53,74.20,2.41,111.71,27.80
27-07-2016 00:00,4.65,43.27,32.45,38.08,78.95,42.78,66.23,79.14,2.78,105.54,26.24
28-07-2016 00:00,7.13,48.44,39.95,36.91,87.27,53.01,95.27,75.62,1.78,119.76,38.06
29-07-2016 00:00,6.80,51.08,57.04,40.35,113.83,59.89,90.20,82.22,1.18,120.52,39.19
30-07-2016 00:00,6.09,42.57,44.58,37.29,94.08,48.10,73.81,80.93,1.47,119.11,29.24
31-07-2016 00:00,4.23,41.99,38.26,32.15,80.89,45.94,79.99,76.71,1.57,116.32,42.66
01-08-2016 00:00,4.28,44.67,22.31,28.47,55.83,43.74,73.58,78.30,2.66,96.19,22.89
02-08-2016 00:00,5.89,55.12,29.37,34.32,70.69,48.73,73.19,73.19,2.34,99.60,22.89
03-08-2016 00:00,4.96,91.34,26.32,36.05,68.06,43.17,117.22,63.33,2.51,89.08,22.89
04-08-2016 00:00,4.72,56.00,18.13,34.25,55.27,43.29,129.53,60.38,3.00,89.40,22.89
05-08-2016 00:00,4.06,33.62,16.08,36.53,54.50,40.81,129.86,58.95,2.31,98.10,22.89
06-08-2016 00:00,5.14,60.10,36.76,40.17,85.98,44.64,117.02,72.67,2.01,95.21,22.89
07-08-2016 00:00,3.66,57.01,17.93,34.13,54.90,40.70,118.13,63.52,2.77,89.00,22.89
08-08-2016 00:00,3.34,37.58,23.22,35.13,63.01,46.54,153.30,63.25,2.85,94.71,22.89
09-08-2016 00:00,2.66,28.65,31.70,36.81,76.09,39.43,99.63,71.24,2.62,104.13,22.89
10-08-2016 00:00,3.15,33.51,16.65,28.82,48.41,35.27,64.46,73.86,3.42,90.22,22.89
11-08-2016 00:00,3.12,24.51,19.30,25.79,49.35,22.39,30.67,79.46,2.94,98.12,22.89
12-08-2016 00:00,4.94,37.00,83.43,39.57,149.19,50.79,105.98,76.63,1.18,168.20,22.89
13-08-2016 00:00,7.78,29.04,75.17,55.01,151.66,95.01,175.92,76.62,0.78,204.77,22.89
14-08-2016 00:00,8.69,42.30,84.88,45.57,156.52,53.88,139.16,75.03,0.97,216.97,22.89
15-08-2016 00:00,4.62,13.47,85.03,43.60,154.99,0.00,446.00,64.51,1.59,258.70,22.89
16-08-2016 00:00,2.42,6.93,113.87,44.76,195.29,46.61,605.50,61.04,1.58,258.75,22.89
17-08-2016 00:00,4.33,18.09,70.65,47.34,138.63,73.05,525.43,65.09,1.39,198.05,22.89
18-08-2016 00:00,6.48,30.86,50.49,48.97,112.57,54.33,263.22,73.11,0.85,138.43,51.05
19-08-2016 00:00,7.07,47.33,42.24,47.98,100.43,64.55,294.18,63.30,1.40,145.98,23.01
20-08-2016 00:00,3.21,46.51,13.09,37.19,51.01,35.65,142.24,63.90,3.49,90.79,23.72
21-08-2016 00:00,2.28,13.99,8.20,30.45,38.32,20.80,117.28,63.28,3.13,97.29,24.81
22-08-2016 00:00,3.26,16.14,11.93,33.81,46.40,25.30,156.44,61.64,2.75,103.04,24.73
23-08-2016 00:00,3.50,23.72,10.94,37.32,48.19,37.40,154.86,63.68,2.40,98.41,25.20
24-08-2016 00:00,2.35,35.68,15.96,37.82,55.48,27.49,177.06,67.05,4.74,92.28,26.98
25-08-2016 00:00,10.77,51.37,149.54,69.04,265.75,56.90,214.84,70.06,0.87,181.82,30.69
26-08-2016 00:00,8.44,35.79,100.83,58.38,189.77,57.78,151.86,66.46,0.74,206.02,26.71
27-08-2016 00:00,8.44,35.79,100.83,58.38,189.77,57.78,151.86,66.46,0.74,206.02,26.71
28-08-2016 00:00,5.00,21.42,37.52,44.16,90.49,47.43,267.27,56.32,2.33,163.73,17.19
29-08-2016 00:00,6.04,36.19,46.80,46.81,105.61,64.00,289.93,71.90,1.38,166.86,18.72
30-08-2016 00:00,6.95,35.85,43.35,75.59,126.53,55.77,105.47,73.90,0.81,160.19,17.35
31-08-2016 00:00,4.90,39.95,39.82,46.35,95.68,29.89,58.47,79.20,1.63,108.30,14.09
01-09-2016 00:00,7.82,41.30,72.22,58.70,150.88,40.62,72.36,77.73,1.08,166.01,18.71
02-09-2016 00:00,7.03,24.10,102.48,50.71,185.03,54.84,216.27,69.87,1.48,274.72,19.46
03-09-2016 00:00,6.14,20.10,89.77,54.79,171.49,58.74,491.52,59.77,1.71,278.77,33.58
04-09-2016 00:00,4.33,11.20,105.53,48.27,186.75,81.54,626.65,59.37,1.49,266.03,36.34
05-09-2016 00:00,3.37,10.56,111.47,47.36,194.16,57.52,547.23,57.20,1.57,267.04,32.09
06-09-2016 00:00,5.17,13.97,92.42,41.80,163.17,61.31,553.49,55.39,2.10,273.29,33.88
07-09-2016 00:00,5.60,17.06,89.90,49.30,166.71,67.49,523.38,54.01,1.67,277.85,32.68
08-09-2016 00:00,6.16,22.59,95.20,53.56,177.22,65.64,523.39,53.47,1.55,279.26,31.76
09-09-2016 00:00,7.51,22.57,105.95,53.41,191.84,80.69,520.76,52.28,1.44,277.82,33.71
